,start_date,1100 Spruce St,1100 Walnut St,1360 Gillaspie Dr,1500 Pearl St,3172 Broadway,900 Walnut St
2026,2023-07-20,56.824000000000005,77.25999999999999,119.24,33.896,115.928,78.107
2027,2023-07-21,73.256,27.311999999999998,,155.522,90.44,161.797
2028,2023-07-22,28.934,35.379999999999995,198.79,56.116,136.17396113074204,107.398
2029,2023-07-23,119.71,63.150000000000006,228.12800000000001,46.802,139.44203886925797,129.976
2030,2023-07-24,51.62,169.444,270.2478121208122,76.402,119.458,33.004000000000005
2031,2023-07-25,190.528,58.18,239.9621878791878,80.846,78.43003252032521,43.562
2032,2023-07-26,84.526,104.95399999999998,204.728,110.06400000000001,84.3193589218301,39.742000000000004
2033,2023-07-27,97.644,38.772,203.878,80.434,184.76460855784467,83.288
2034,2023-07-28,113.004,57.79,172.2678811881188,194.01,37.641999999999996,56.089999999999996
2035,2023-07-29,101.326,130.42964430577223,303.1441188118812,133.776,88.024,48.416
2036,2023-07-30,105.528,124.91435569422777,268.92400000000004,150.988,105.48947126436781,27.488
2037,2023-07-31,38.745999999999995,47.644,67.112,108.976,133.8445287356322,78.504
2038,2023-08-01,30.406,166.14399999999998,260.9410438247012,29.182,87.79733072407045,81.306
2039,2023-08-02,88.706,101.63,316.45882208475086,112.46199999999999,170.07266927592954,16.818
2040,2023-08-03,91.41799999999999,141.626,184.39827479248612,165.0817788846476,144.196,90.542
2041,2023-08-04,116.712,124.96000000000001,135.7558592980618,158.37222111535237,137.44,66.208
2042,2023-08-05,56.93,81.858,,116.94,110.8999831460674,139.146
2043,2023-08-06,60.184,,,55.86,150.19201685393259,66.138
2044,2023-08-07,68.828,29.866,,56.886,167.76800000000003,139.736
2045,2023-08-08,105.28200000000001,42.95,256.04874480151227,142.6571385199241,174.35445578231293,132.85999999999999
2046,2023-08-09,32.132,18.834,259.89725519848776,113.49886148007589,135.63754421768706,66.192
2047,2023-08-10,90.488,75.072,,98.968,211.135244813278,99.772
2048,2023-08-11,56.504000000000005,124.934,29.662955102040815,67.356,146.96675518672197,156.422
2049,2023-08-12,113.218,45.42,18.149044897959186,96.32400000000001,143.91400000000002,84.356
2050,2023-08-13,139.13,102.41600000000001,,100.868,167.10214077669903,194.686
2051,2023-08-14,,105.50999999999999,186.76,114.754,12.799859223300984,112.476
2052,2023-08-15,,33.038,111.504,57.154,,70.974
2053,2023-08-16,,102.116,229.252,25.102,,99.654
2054,2023-08-17,,76.108,315.59775757575756,29.198000000000004,185.72493203883494,136.34
2055,2023-08-18,51.466,108.808,354.64365295055825,115.84400000000001,125.5250679611651,122.11600000000001
2056,2023-08-19,71.298,154.44,118.0545894736842,71.4624608294931,203.02643267776097,103.54
2057,2023-08-20,99.474,38.996,345.27,67.5915391705069,173.31556732223902,92.388
2058,2023-08-21,35.192,46.682,333.74799999999993,138.26399999999998,123.876,80.95
2059,2023-08-22,80.566,135.11999999999998,321.312275862069,69.428,157.14,115.72800000000001
2060,2023-08-23,102.232,40.908,187.02372413793103,149.786,129.116,87.702
2061,2023-08-24,78.922,152.306,298.10169675090253,69.464,80.37,94.858
2062,2023-08-25,124.55,18.874,253.52030324909748,71.63799999999999,156.79741242937854,197.244
2063,2023-08-26,83.16799999999999,112.02399999999999,320.11600000000004,79.958,229.28914897413023,121.684
2064,2023-08-27,47.007999999999996,122.334,187.37800000000001,107.81502052785923,87.27543859649128,102.88713235294117
2065,2023-08-28,45.5,49.802,355.14054644808743,149.30097947214077,190.282,91.46486764705882
2066,2023-08-29,123.81800000000001,64.834,240.26545355191257,72.58800000000001,77.064,54.758
2067,2023-08-30,75.104,36.38,259.268,77.27799999999999,20.332,45.404
2068,2023-08-31,89.466,70.58200000000001,294.83,129.54399999999998,127.63600000000001,85.018
2069,2023-09-01,34.283,32.594,116.846,48.671578124999996,50.998,19.689999999999998
2070,2023-09-02,28.485,25.798000000000002,196.7932206405694,57.810908717105264,52.642,58.93007920792079
2071,2023-09-03,32.252,23.938,73.44377935943061,42.54751315789474,85.83703985603928,81.4719207920792
2072,2023-09-04,54.492000000000004,29.283,97.39695252225519,17.401,77.74896014396073,23.369
2073,2023-09-05,24.421,9.227,141.78204747774478,19.755000000000003,89.87408372093023,
2074,2023-09-06,32.948,30.032,128.94,89.773,52.17591627906978,36.706
2075,2023-09-07,20.027,71.81700000000001,81.613,54.343,52.01392753623188,18.633
2076,2023-09-08,29.857,1.8599999999999999,156.64153731343282,63.821000000000005,12.893072463768108,61.057
2077,2023-09-09,34.624,86.457,112.50210465529175,22.628,,127.80312169919631
2078,2023-09-10,31.189999999999998,4.42,205.06535803127542,32.278,76.28170469798657,6.531878300803657
2079,2023-09-11,43.824,9.261,145.785,37.204,74.40429530201344,27.005000000000003
2080,2023-09-12,47.903999999999996,,104.458,22.918,66.61099999999999,13.334999999999997
2081,2023-09-13,42.144999999999996,4.181,134.14081730769232,57.82699999999999,11.593,37.93000000000001
2082,2023-09-14,41.198,2.438,133.70600793502612,42.11900000000001,34.808,28.629
2083,2023-09-15,63.418000000000006,3.3910000000000005,170.04571199975382,35.465,33.149,64.684
2084,2023-09-16,34.61,,152.80146275752776,64.052512,18.3,97.59036411609499
2085,2023-09-17,39.123,,113.26589655172414,54.318488,41.206,64.479635883905
2086,2023-09-18,35.910000000000004,11.856,129.95310344827587,71.596,44.11785375494071,61.994
2087,2023-09-19,50.808,2.9249999999999994,147.099,33.875,50.24814624505929,36.459999999999994
2088,2023-09-20,46.464,2.559,124.581,,26.614,31.166999999999998
2089,2023-09-21,30.228,4.594,124.90599999999999,,68.41520150659133,56.228
2090,2023-09-22,47.623999999999995,2.489,155.48605882352942,58.953,30.71779849340867,6.968
2091,2023-09-23,29.075,1.12,101.7739411764706,79.53800000000001,66.54236946564885,
2092,2023-09-24,25.639,,105.935,56.406,65.38263053435114,
2093,2023-09-25,13.553999999999998,,170.714,85.2634360313316,95.828,
2094,2023-09-26,22.375,,89.901,42.40456396866839,70.92200000000001,
2095,2023-09-27,18.225,,50.626,15.865,57.150999999999996,
2096,2023-09-28,39.150000000000006,3.751,159.44602564102564,62.329,25.458,
2097,2023-09-29,67.78646107784431,,126.57097435897437,54.4990934065934,17.999,
2098,2023-09-30,51.05253892215569,,73.17,48.06690659340659,44.02008273596177,
2099,2023-10-01,46.37,,140.5708972972973,63.552,85.18191726403825,
2100,2023-10-02,16.985,2.377,53.0871027027027,58.302,81.05713798977854,
2101,2023-10-03,17.629,2.677,132.647,33.45,61.26086201022146,
2102,2023-10-04,39.995999999999995,2.614,102.811,29.754,58.8011091954023,
2103,2023-10-05,42.602000000000004,4.234,145.736,59.178,49.1478908045977,
2104,2023-10-06,47.518,15.481,179.5805770609319,73.964,42.007,
2105,2023-10-07,70.57594973070017,,94.8014229390681,64.69068292682927,15.606,
2106,2023-10-08,87.08005026929982,,154.368,65.65231707317074,45.223,
2107,2023-10-09,19.015,2.604,120.17399999999999,72.712,77.18100000000001,
2108,2023-10-10,17.555,,93.25399999999999,49.541000000000004,69.289,
2109,2023-10-11,31.570999999999998,,70.506,58.742000000000004,27.794999999999998,
2110,2023-10-12,44.399,10.491,117.514,30.020000000000003,28.820999999999998,
2111,2023-10-13,17.250999999999998,14.791,158.06,63.647999999999996,67.389,
2112,2023-10-14,74.436,,77.01293050193051,19.651000000000003,59.63158379888268,
2113,2023-10-15,8.611,1.49,132.13750219037718,64.40747022587269,54.41741620111732,
2114,2023-10-16,9.102,3.9319999999999995,117.84956730769231,42.98452977412732,79.0603918367347,
2115,2023-10-17,34.638999999999996,3.452,169.14399999999998,81.98100000000001,97.5346081632653,
2116,2023-10-18,28.748,,121.16999999999999,23.915,33.855,
2117,2023-10-19,25.457,25.016000000000002,54.259,32.885000000000005,71.226,
2118,2023-10-20,26.136,,115.301,64.114,54.741,
2119,2023-10-21,77.271,,46.928000000000004,40.927,30.325000000000003,
2120,2023-10-22,38.382999999999996,,161.736,,47.227000000000004,
2121,2023-10-23,26.936,3.298,70.682,40.901,30.614,
2122,2023-10-24,37.497,15.207,102.6706214442013,56.66367175572519,38.26,
2123,2023-10-25,34.445,,138.3743785557987,73.1721198312729,54.897,
2124,2023-10-26,25.646,9.46,81.535,83.5372084130019,90.99467567567568,
2125,2023-10-27,35.949999999999996,11.566,87.773,77.891,92.62273840299929,
2126,2023-10-28,45.518,23.354,86.85081984334204,62.487,47.673585921325056,
2127,2023-10-29,37.231,,1.2461801566579578,9.387,25.463,
2128,2023-10-30,21.630000000000003,4.885,139.00578787878788,60.916,38.203,
2129,2023-10-31,68.193,,68.17921212121213,53.387,27.092,
2130,2023-11-01,28.471999999999998,,133.329,89.08,50.18599999999999,
2131,2023-11-02,26.817999999999998,32.562,160.40209184159795,21.645,27.172,
2132,2023-11-03,32.738,19.622999999999998,148.88990815840205,44.533,52.672,
2133,2023-11-04,50.07,65.87528571428572,107.65737777777777,74.809,29.749,
2134,2023-11-05,36.718,34.672714285714285,95.23762222222223,49.339999999999996,27.830000000000002,
2135,2023-11-06,4.913,14.32,108.731,59.074,78.95288732394366,
2136,2023-11-07,31.003,10.356,87.96300000000001,23.746000000000002,64.52311267605634,
2137,2023-11-08,50.649,38.438,95.039,58.790000000000006,61.510999999999996,
2138,2023-11-09,47.527,39.638,134.94535671342686,61.556,30.71,
2139,2023-11-10,25.34,16.28,62.26964328657315,71.681,68.38598915401302,
2140,2023-11-11,43.729,43.128,68.81462546816479,48.342999999999996,24.063010845986984,
2141,2023-11-12,23.829,21.137999999999998,177.1113745318352,54.13187068965517,39.025,
2142,2023-11-13,17.791,20.305999999999997,117.45879936305732,79.88512931034482,28.609,
2143,2023-11-14,47.95400000000001,,156.24820063694267,25.612,28.574,
2144,2023-11-15,27.352,9.677,97.66099999999999,74.52400000000002,103.688,
2145,2023-11-16,36.351,8.64,91.658,42.015,22.451999999999998,
2146,2023-11-17,27.844,45.903999999999996,192.38239426523296,30.195,12.676,
2147,2023-11-18,32.128,46.6,51.16960573476702,42.089,48.39091995490417,
2148,2023-11-19,49.794,12.203000000000001,154.74200000000002,28.326,89.65802244509582,
2149,2023-11-20,13.294,,116.663,34.181,112.78987418878506,
2150,2023-11-21,37.844163461538464,26.019,107.542,41.103,108.94912034815191,
2151,2023-11-22,49.420836538461536,18.36,104.31400000000001,71.489,76.82706306306306,
2152,2023-11-23,,,83.86800000000001,,38.113,
2153,2023-11-24,24.084,13.29,4.916,27.831000000000003,32.091,
2154,2023-11-25,34.675,31.438000000000002,44.751,27.651000000000003,83.34969942196531,
2155,2023-11-26,33.263999999999996,4.45,114.61542363636364,24.852999999999998,95.53731315665105,
2156,2023-11-27,,12.809,136.77657636363637,63.96919424460432,52.11298742138366,
2157,2023-11-28,17.623,50.650999999999996,59.37,33.14380575539568,78.62797326852977,
2158,2023-11-29,,25.416999999999998,131.956,29.131999999999998,89.79902673147026,
2159,2023-11-30,15.875,30.003,84.225,41.278999999999996,25.072000000000003,
2160,2023-12-01,,,,,,
